award_id,generated_award_id,modification,action_date,transaction_amount,recipient_name,recipient_uei,award_type,awarding_subagency,naics_code,naics_description,psc_code,psc_description,description
HSCEDM11F00004,CONT_AWD_HSCEDM11F00004_7012_HSCEDM09D00006_7012,P00014,2011-08-31,1500000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"ADDITIONAL FUNDING FOR BED DAY COSTS THROUGH AUGUST 31, 2011."
HSCEDM11F00008,CONT_AWD_HSCEDM11F00008_7012_HSCEDM10D00001_7012,P00015,2011-08-31,3800985.88,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM10J00030,CONT_AWD_HSCEDM10J00030_7012_HSCEOP06D00010_7012,P00015,2011-09-08,-107118.18,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,DE-OBLIGATE FUNDS.
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00014,2011-09-08,4216792.22,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,DETENTION SERVICES - PROVIDE FUNDING TO STDC FACILITY FOR THE MONTH OF AUGUST.
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00015,2011-09-08,4190902.62,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,DETENTION SERVICES - PROVIDE FUNDING TO STDC FACILITY FOR THE MONTH OF SEPTEMBER.
HSCEDM10J00030,CONT_AWD_HSCEDM10J00030_7012_HSCEOP06D00010_7012,P00016,2011-09-09,719080.42,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,INCREMENTAL FUNDING
HSCEDM11F00004,CONT_AWD_HSCEDM11F00004_7012_HSCEDM09D00006_7012,P00015,2011-09-09,1767717.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"ADDITIONAL FUNDING FOR BED DAY COSTS THROUGH SEPTEMBER 30, 2011."
HSCECR11J00001,CONT_AWD_HSCECR11J00001_7012_HSCECR09D00002_7012,P00012,2011-09-12,708149.04,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,OPTION YEAR 1 TASK ORDER AWARD ISAP II (BASE CONTRACT# HSCECR-09-D-00002)
HSCEDM11F00004,CONT_AWD_HSCEDM11F00004_7012_HSCEDM09D00006_7012,P00016,2011-09-12,70836.48,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"ADDITIONAL FUNDING FOR BED DAY COSTS THROUGH SEPTEMBER 30, 2011."
HSCEDM11F00008,CONT_AWD_HSCEDM11F00008_7012_HSCEDM10D00001_7012,P00016,2011-09-14,3102588.29,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,0,2011-09-15,1944382.71,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,AURORA CONTRACT DETENTION FACILITY - COCO. BASE OPTION
HSCEDM11F00004,CONT_AWD_HSCEDM11F00004_7012_HSCEDM09D00006_7012,P00017,2011-09-20,280000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"ADDITIONAL FUNDING FOR BED DAY COSTS THROUGH SEPTEMBER 30, 2011."
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00001,2011-09-20,294983.5,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"AURORA CONTRACT DETENTION FACILITY - COCO. BASE OPTION. MOD P00001 IS TO FUND CLIN 0001A IN THE AMOUNT OF $316,663.50"
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00016,2011-09-21,3421020.49,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,"DETENTION SERVICES - PROVIDE FUNDING TO STDC FACILITY THROUGH OCTOBER 25, 2011."
HSCEDM10F00001,CONT_AWD_HSCEDM10F00001_7012_HSACD4C0001_7012,P00022,2011-09-22,-102302.34,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,DE-OBLIGATE FUNDS
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00013,2011-09-26,121718.4,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,GUARD SERVICES,FUNDING FOR SURGE GUARDS
HSCEDM11F00008,CONT_AWD_HSCEDM11F00008_7012_HSCEDM10D00001_7012,P00017,2011-09-27,476319.59,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00002,2011-09-27,2416236.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,GUARD SERVICES,"AURORA CONTRACT DETENTION FACILITY - COCO. BASE OPTION. MOD P00002 IS TO FUND CLIN 0001A IN THE AMOUNT OF $2,416,236.00."
HSCECR11J00001,CONT_AWD_HSCECR11J00001_7012_HSCECR09D00002_7012,P00013,2011-09-28,99996.56,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,PROGRAM MANAGEMENT/SUPPORT SERVICES,OPTION YEAR 1 TASK ORDER AWARD ISAP II (BASE CONTRACT# HSCECR-09-D-00002)
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,0,2011-09-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DELIVERY ORDER,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,GUARD SERVICES,"SUBJECT TO AVAILABILITY OF FUNDS ""SAF"" FOR FY12 FUNDING FOR BTC/GUARDS SERVICES TASK ORDER HSCEDM-11-F-00004."
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,0,2011-10-19,2312699.38,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00001,2011-11-01,2143643.02,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,OCTOBER 2011 FUNDING
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00017,2011-11-02,70000.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES - PROVIDE FUNDING TO CLIN 8022 SECURE COMMUNITIES TRANSPORTATION
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,0,2011-11-03,5092348.47,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00014,2011-11-03,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,FUNDING FOR SURGE GUARDS
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00001,2011-11-09,2990583.67,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00002,2011-11-18,283020.04,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,OCTOBER 2011 FUNDING
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00018,2011-11-23,3806166.53,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES - PROVIDE FUNDING
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00003,2011-11-23,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,CORRECT CLIN NUMBERS
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00001,2011-12-05,3072135.5,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00004,2011-12-08,285000.19,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DECEMBER 2011 FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00002,2011-12-08,2990536.23,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00003,2011-12-12,212925.83,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,INCREMENTAL FUNDING
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00005,2011-12-21,1865268.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,DECEMBER 2011 FUNDING
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,0,2011-12-21,885550.26,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.  TASK ORDER HSCEDM-12-J-00010
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00015,2011-12-28,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,FUNDING FOR SURGE GUARDS
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00019,2012-01-03,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES - PROVIDE FUNDING
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00020,2012-01-03,99998.22,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION SERVICES - PROVIDE FUNDING
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00004,2012-01-09,1792082.33,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,INCREMENTAL FUNDING
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00006,2012-01-12,252676.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00005,2012-01-17,248730.86,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,INCREMENTAL FUNDING
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00002,2012-01-18,3267054.9,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00003,2012-01-24,1034928.84,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00007,2012-01-25,327999.67,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING
HSCEDM11F00009,CONT_AWD_HSCEDM11F00009_7012_HSACD4C0001_7012,P00021,2012-01-27,3568232.63,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,TRANSPORTATION AND DETENTION SERVICES - PROVIDE FUNDING
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00016,2012-01-30,249053.34,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,FUNDING FOR SURGE GUARDS
HSCEDM08J00046,CONT_AWD_HSCEDM08J00046_7012_HSCEOP06D00010_7012,P00012,2012-01-31,-1064780.14,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DE-OBLIGATION
HSCEDM10J00030,CONT_AWD_HSCEDM10J00030_7012_HSCEOP06D00010_7012,P00017,2012-01-31,-424211.6,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,INCREMENTAL FUNDING
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00008,2012-01-31,3599999.72,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING FOR BED DAYS AND DETAINEE VOLUNTEER WORK PROGRAM.
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00004,2012-01-31,928133.79,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEMD12F00015,CONT_AWD_HSCEMD12F00015_7012_GS07F0518N_4730,0,2012-02-06,3152.1,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,6110,ELECTRICAL CONTROL EQUIPMENT,"PASSIVE ELECTRONIC MONITORING DEVICES REQUIRED TO SECURE FOREIGN WITNESSES AT FEDERAL TRIAL. POP: FEB 12 TO APR 7, 2012. SELECTED VENDOR OFFERS BEST COST."
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00006,2012-02-08,3482489.66,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION MANAGEMENT AURORA CDF.
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00009,2012-02-08,3478591.94,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00005,2012-02-10,7730712.42,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEMD12F00015,CONT_AWD_HSCEMD12F00015_7012_GS07F0518N_4730,P00001,2012-02-13,0.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,315999,OTHER APPAREL ACCESSORIES AND OTHER APPAREL MANUFACTURING,6110,ELECTRICAL CONTROL EQUIPMENT,"PASSIVE ELECTRONIC MONITORING DEVICES REQUIRED TO SECURE FOREIGN WITNESSES AT FEDERAL TRIAL. POP: FEB 12 TO APR 7, 2012. SELECTED VENDOR OFFERS BEST COST."
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00003,2012-02-15,6241963.86,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00001,2012-02-16,8492706.89,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,REFERENCE SOUTH TEXAS DETENTION COMPLEX CONTRACT HSCEDM-12-D-00001 WITH THE GEO GROUP.  TASK ORDER HSCEDM-12-J-00010
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00010,2012-02-21,572287.94,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING
HSCEDM08J00055,CONT_AWD_HSCEDM08J00055_7012_HSACD4C0001_7012,P00008,2012-02-22,-7741.32,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,COPIERS - DE-OBLIGATION OF EXCESS FUNDS
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00007,2012-02-22,497837.19,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION MANAGEMENT AURORA CDF.
HSCEDM12J00012,CONT_AWD_HSCEDM12J00012_7012_HSCEDM12D00001_7012,P00002,2012-03-02,108332.4,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - GUARD DETENTION SERVICE SOUTH TEXAS DETENTION COMPLEX CONTRACT WITH THE GEO GROUP.
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00011,2012-03-07,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,JANUARY 2012 FUNDING
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00006,2012-03-13,1526944.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00004,2012-03-26,0.0,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00008,2012-03-28,1792082.33,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,DETENTION MANAGEMENT AURORA CDF.
HSCECR12J00001,CONT_AWD_HSCECR12J00001_7012_HSCECR09D00002_7012,P00005,2012-04-10,9070382.74,B.I. INCORPORATED,PKK6L9KLMYR5,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,ISAP II CONTRACT (HSCECR-09-D-00002) OPTION YEAR 2 TASK ORDER (HSCECR-12-J-00001)
HSCEDM11J00054,CONT_AWD_HSCEDM11J00054_7012_HSCEDM11D00003_7012,P00009,2012-04-10,3699272.89,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS. DETENTION MANAGEMENT AURORA CDF.
HSCEDM11F00006,CONT_AWD_HSCEDM11F00006_7012_HSCEOP07C00001_7012,P00017,2012-04-12,20793.56,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561612,SECURITY GUARDS AND PATROL SERVICES,S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - DETENTION GUARD SERVICES
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00012,2012-04-12,4011998.91,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - DETENTION GUARD SERVICES
HSCEDM12J00003,CONT_AWD_HSCEDM12J00003_7012_HSCEDM10D00001_7012,P00007,2012-04-12,231442.83,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561210,FACILITIES SUPPORT SERVICES,S206,HOUSEKEEPING- GUARD,"CRITICAL FUNCTIONS.  DETENTION, TRANSPORTATION AND FOOD SERVICES"
HSCEDM12F00004,CONT_AWD_HSCEDM12F00004_7012_HSCEDM09D00006_7012,P00013,2012-04-17,0.0,"THE GEO GROUP, INC.",JMLKZZ1NL2Z6,DO,U.S. Immigration and Customs Enforcement,561621,SECURITY SYSTEMS SERVICES (EXCEPT LOCKSMITHS),S206,HOUSEKEEPING- GUARD,OTHER FUNCTIONS - DETENTION GUARD SERVICES
